zip code,location,latitude,longitude
10314,POINT (-74.15379 40.614246),40.614246, -74.15379
11419,POINT (-73.81428 40.6845),40.6845, -73.81428
10452,POINT (-73.921646 40.838886),40.838886, -73.921646
11203,POINT (-73.937195 40.660946),40.660946, -73.937195
11224-4003,POINT (-73.96938 40.58381),40.58381, -73.96938
11365,POINT (-73.79523 40.738598),40.738598, -73.79523
10460,POINT (-73.87146 40.846527),40.846527, -73.87146
10470,POINT (-73.88285 40.867733),40.867733, -73.88285
10314,POINT (-74.16611 40.590393),40.590393, -74.16611
11422,POINT (-73.74011 40.6664),40.6664, -73.74011
11205,POINT (-73.95844 40.69657),40.69657, -73.95844
11234,POINT (-73.94552 40.63079),40.63079, -73.94552
10303,POINT (-74.167145 40.620663),40.620663, -74.167145
11221,POINT (-73.92296 40.691097),40.691097, -73.92296
11367,POINT (-73.835915 40.73361),40.73361, -73.835915
11235,POINT (-73.95486 40.58562),40.58562, -73.95486
10467,POINT (-73.86659 40.857857),40.857857, -73.86659
10038,POINT (-73.99706 40.70892),40.70892, -73.99706
10472,POINT (-73.877144 40.823956),40.823956, -73.877144
10465,POINT (-73.82097 40.831776),40.831776, -73.82097
10115,POINT (-73.96447 40.814404),40.814404, -73.96447
10460,POINT (-73.88457 40.832268),40.832268, -73.88457
10470,POINT (-73.86692 40.89608),40.89608, -73.86692
11357,POINT (-73.82394 40.787544),40.787544, -73.82394
11423,POINT (-73.778175 40.708855),40.708855, -73.778175
11233,POINT (-73.93809 40.68316),40.68316, -73.93809
10039,POINT (-73.93677 40.824814),40.824814, -73.93677
10162,POINT (-73.94417 40.77353),40.77353, -73.94417
10460,POINT (-73.88263 40.838436),40.838436, -73.88263
11354,POINT (-73.83258 40.769352),40.769352, -73.83258
10454,POINT (-73.9267 40.811733),40.811733, -73.9267
11415,POINT (-73.83624 40.71154),40.71154, -73.83624
11235,POINT (-73.934456 40.58665),40.58665, -73.934456
11419,POINT (-73.8208 40.687546),40.687546, -73.8208
10011,POINT (-73.996346 40.738045),40.738045, -73.996346
10002,POINT (-73.98363 40.716114),40.716114, -73.98363
10039,POINT (-73.93445 40.822437),40.822437, -73.93445
10301,POINT (-74.09036 40.63094),40.63094, -74.09036
11214,POINT (-74.01145 40.601505),40.601505, -74.01145
10460,POINT (-73.87146 40.850845),40.850845, -73.87146
10461,POINT (-73.83794 40.832123),40.832123, -73.83794
11426,POINT (-73.74328 40.752563),40.752563, -73.74328
11252,POINT (-74.03238 40.60659),40.60659, -74.03238
11203,POINT (-73.93712 40.660233),40.660233, -73.93712
11418,POINT (-73.83949 40.69558),40.69558, -73.83949
10030,POINT (-73.938095 40.817898),40.817898, -73.938095
10463,POINT (-73.89092 40.88867),40.88867, -73.89092
11422:11434,POINT (-73.759125 40.666145),40.666145, -73.759125
11104,POINT (-73.917435 40.731346),40.731346, -73.917435
10459,POINT (-73.887825 40.822144),40.822144, -73.887825
11101,POINT (-73.93981 40.738457),40.738457, -73.93981
10463,POINT (-73.894684 40.885532),40.885532, -73.894684
11205,POINT (-73.972916 40.69325),40.69325, -73.972916
11221,POINT (-73.93384 40.696182),40.696182, -73.93384
11207,POINT (-73.95736 40.68148),40.68148, -73.95736
11426,POINT (-73.73431 40.742504),40.742504, -73.73431
10303,POINT (-74.174965 40.626335),40.626335, -74.174965
11201-1832,POINT (-73.99149 40.70165),40.70165, -73.99149
11205,POINT (-73.962776 40.69695),40.69695, -73.962776
11355,POINT (-73.82599 40.74831),40.74831, -73.82599
11360,POINT (-73.780365 40.777386),40.777386, -73.780365
10460,POINT (-73.873184 40.837944),40.837944, -73.873184
11211,POINT (-73.948105 40.71777),40.71777, -73.948105
10470,POINT (-73.88603 40.891052),40.891052, -73.88603
11364,POINT (-73.791275 40.739902),40.739902, -73.791275
11231,POINT (-74.00239 40.682194),40.682194, -74.00239
11435,POINT (-73.80717 40.703236),40.703236, -73.80717
11220,POINT (-74.01058 40.637962),40.637962, -74.01058
11210,POINT (-73.94012 40.625683),40.625683, -73.94012
10467,POINT (-73.86811 40.883434),40.883434, -73.86811
11235-2012,POINT (-73.9253 40.58396),40.58396, -73.9253
10040,POINT (-73.93286 40.839924),40.839924, -73.93286
10309,POINT (-74.1952 40.52),40.52, -74.1952
10467,POINT (-73.8775 40.871834),40.871834, -73.8775
11421,POINT (-73.87144 40.69757),40.69757, -73.87144
11103,POINT (-73.91169 40.767963),40.767963, -73.91169
10455,POINT (-73.91827 40.815372),40.815372, -73.91827
11368,POINT (-73.86309 40.748802),40.748802, -73.86309
10303,POINT (-74.13044 40.639996),40.639996, -74.13044
11236,POINT (-73.89446 40.624813),40.624813, -73.89446
11432,POINT (-73.79406 40.718716),40.718716, -73.79406
11416,POINT (-73.85967 40.68038),40.68038, -73.85967
11356,POINT (-73.8443 40.778603),40.778603, -73.8443
111354,POINT (-73.83567 40.746292),40.746292, -73.83567
11104,POINT (-73.9207 40.735),40.735, -73.9207
11232,POINT (-73.99894 40.662663),40.662663, -73.99894
11385,POINT (-73.90369 40.707893),40.707893, -73.90369
10473,POINT (-73.86571 40.81662),40.81662, -73.86571
11436,POINT (-73.80103 40.670666),40.670666, -73.80103
11418,POINT (-73.840355 40.695385),40.695385, -73.840355
11211,POINT (-73.954025 40.707077),40.707077, -73.954025
10467,POINT (-73.86518 40.890293),40.890293, -73.86518
10302,POINT (-74.14167 40.62464),40.62464, -74.14167
10467,POINT (-73.8844 40.87945),40.87945, -73.8844
11103,POINT (-73.91425 40.769646),40.769646, -73.91425
11375,POINT (-73.84142 40.730553),40.730553, -73.84142
11359,POINT (-73.77 40.7811),40.7811, -73.77
11249,POINT (-73.95723 40.72029),40.72029, -73.95723
11225,POINT (-73.94823 40.664402),40.664402, -73.94823
10301,POINT (-74.09364 40.61897),40.61897, -74.09364
10462,POINT (-73.86095 40.838924),40.838924, -73.86095
11203,POINT (-73.95026 40.657093),40.657093, -73.95026
10034,POINT (-73.920906 40.869877),40.869877, -73.920906
10468,POINT (-73.904 40.864246),40.864246, -73.904
11355,POINT (-73.81564 40.75563),40.75563, -73.81564
11235,POINT (-73.943405 40.585106),40.585106, -73.943405
10162,POINT (-73.94307 40.774757),40.774757, -73.94307
11208,POINT (-73.86643 40.67636),40.67636, -73.86643
10467,POINT (-73.87974 40.87686),40.87686, -73.87974
11358,POINT (-73.7906 40.767418),40.767418, -73.7906
11211,POINT (-73.94781 40.71808),40.71808, -73.94781
11201,POINT (-73.99864 40.69015),40.69015, -73.99864
11214,POINT (-74.00857 40.59981),40.59981, -74.00857
10463,POINT (-73.91177 40.873062),40.873062, -73.91177
11385,POINT (-73.889175 40.690655),40.690655, -73.889175
11105,POINT (-73.90544 40.76816),40.76816, -73.90544
11436,POINT (-73.81275 40.696484),40.696484, -73.81275
11101,POINT (-73.93371 40.753113),40.753113, -73.93371
11378,POINT (-73.899765 40.725758),40.725758, -73.899765
11232,POINT (-74.00288 40.64882),40.64882, -74.00288
11422,POINT (-73.73033 40.674026),40.674026, -73.73033
10010,POINT (-73.97203 40.743343),40.743343, -73.97203
11369,POINT (-73.86524 40.768276),40.768276, -73.86524
11426,POINT (-73.723785 40.728775),40.728775, -73.723785
11370,POINT (-73.9012 40.758904),40.758904, -73.9012
10452,POINT (-73.91807 40.84036),40.84036, -73.91807
11360,POINT (-73.781624 40.767735),40.767735, -73.781624
11362,POINT (-73.73094 40.761204),40.761204, -73.73094
10462,POINT (-73.84733 40.829533),40.829533, -73.84733
10303,POINT (-74.14762 40.625004),40.625004, -74.14762
11223,POINT (-73.969 40.58403),40.58403, -73.969
10012,POINT (-73.99861 40.729687),40.729687, -73.99861
11102,POINT (-73.92097 40.77344),40.77344, -73.92097
10162,POINT (-73.951096 40.766098),40.766098, -73.951096
11357,POINT (-73.81035 40.78385),40.78385, -73.81035
10472,POINT (-73.873764 40.83224),40.83224, -73.873764
11358,POINT (-73.80365 40.762035),40.762035, -73.80365
10024,POINT (-73.98399 40.78542),40.78542, -73.98399
10036,POINT (-73.98509 40.758587),40.758587, -73.98509
10468,POINT (-73.90028 40.863785),40.863785, -73.90028
11366,POINT (-73.80279 40.722057),40.722057, -73.80279
10456,POINT (-73.9235 40.831974),40.831974, -73.9235
11365,POINT (-73.80485 40.73834),40.73834, -73.80485
10314,POINT (-74.1619 40.5953),40.5953, -74.1619
10035-3501,POINT (-73.92955 40.79826),40.79826, -73.92955
11426,POINT (-73.73563 40.7462),40.7462, -73.73563
10463,POINT (-73.90858 40.86808),40.86808, -73.90858
11235,POINT (-73.93542 40.586586),40.586586, -73.93542
11362,POINT (-73.748886 40.758373),40.758373, -73.748886
11227,POINT (-73.97278 40.68286),40.68286, -73.97278
11215,POINT (-73.99006 40.661137),40.661137, -73.99006
11355,POINT (-73.8179 40.757084),40.757084, -73.8179
11361,POINT (-73.788086 40.7642),40.7642, -73.788086
11231,POINT (-73.9998 40.687576),40.687576, -73.9998
10005,POINT (-74.004585 40.72417),40.72417, -74.004585
10470,POINT (-73.88132 40.89587),40.89587, -73.88132
10314,POINT (-74.16416 40.58695),40.58695, -74.16416
11422,POINT (-73.74239 40.66555),40.66555, -73.74239
11426,POINT (-73.746414 40.75619),40.75619, -73.746414
11235,POINT (-73.94899 40.584644),40.584644, -73.94899
11436,POINT (-73.80066 40.67132),40.67132, -73.80066
11232,POINT (-74.01062 40.65161),40.65161, -74.01062
10314,POINT (-74.15736 40.60805),40.60805, -74.15736
10301,POINT (-74.07603 40.637745),40.637745, -74.07603
10035,POINT (-73.94884 40.78588),40.78588, -73.94884
11420,POINT (-73.81354 40.675446),40.675446, -73.81354
10307,POINT (-74.23971 40.511948),40.511948, -74.23971
10014,POINT (-74.0055 40.738754),40.738754, -74.0055
11418,POINT (-73.821205 40.702007),40.702007, -73.821205
11213,POINT (-73.94245 40.666725),40.666725, -73.94245
10035-3501,POINT (-73.92991 40.799717),40.799717, -73.92991
10463,POINT (-73.91502 40.884144),40.884144, -73.91502
11365,POINT (-73.80107 40.738213),40.738213, -73.80107
11209,POINT (-74.03412 40.612293),40.612293, -74.03412
10461,POINT (-73.82716 40.8492),40.8492, -73.82716
10467,POINT (-73.88138 40.88136),40.88136, -73.88138
10041,POINT (-74.007774 40.703316),40.703316, -74.007774
11415,POINT (-73.830505 40.71702),40.71702, -73.830505
112321,POINT (-74.00235 40.678097),40.678097, -74.00235
11234,POINT (-73.94129 40.61763),40.61763, -73.94129
11369,POINT (-73.86268 40.765434),40.765434, -73.86268
11362,POINT (-73.73912 40.76706),40.76706, -73.73912
11435,POINT (-73.80931 40.689808),40.689808, -73.80931
11360,POINT (-73.778984 40.76235),40.76235, -73.778984
11102,POINT (-73.92008 40.772068),40.772068, -73.92008
10035-3501,POINT (-73.930405 40.802822),40.802822, -73.930405
11435,POINT (-73.80666 40.687508),40.687508, -73.80666
11422:11434,POINT (-73.81528 40.665916),40.665916, -73.81528
10467,POINT (-73.86163 40.878483),40.878483, -73.86163
10314,POINT (-74.152534 40.580616),40.580616, -74.152534
11356,POINT (-73.83744 40.786068),40.786068, -73.83744
11434,POINT (-73.75835 40.676785),40.676785, -73.75835
10031,POINT (-73.95131 40.830265),40.830265, -73.95131
11426,POINT (-73.73432 40.74515),40.74515, -73.73432
11201,POINT (-73.99327 40.702435),40.702435, -73.99327
11231,POINT (-74.001976 40.683342),40.683342, -74.001976
11377,POINT (-73.9038 40.742695),40.742695, -73.9038
11365,POINT (-73.77943 40.74273),40.74273, -73.77943
10314,POINT (-74.13158 40.603767),40.603767, -74.13158
11206,POINT (-73.93452 40.70042),40.70042, -73.93452
10032,POINT (-73.94516 40.846466),40.846466, -73.94516
11371,POINT (-73.869644 40.771122),40.771122, -73.869644
11221,POINT (-73.92959 40.69584),40.69584, -73.92959
11435,POINT (-73.80518 40.68509),40.68509, -73.80518
11361,POINT (-73.77069 40.76302),40.76302, -73.77069
10002,POINT (-73.98545 40.71041),40.71041, -73.98545
10031,POINT (-73.949265 40.83169),40.83169, -73.949265
10461,POINT (-73.87792 40.83997),40.83997, -73.87792
10472,POINT (-73.86809 40.83542),40.83542, -73.86809
10282,POINT (-74.01539 40.715828),40.715828, -74.01539
10303,POINT (-74.16734 40.640667),40.640667, -74.16734
11235,POINT (-73.95918 40.585136),40.585136, -73.95918
10463,POINT (-73.9064 40.872345),40.872345, -73.9064
10471,POINT (-73.88629 40.89238),40.89238, -73.88629
10475,POINT (-73.81532 40.886127),40.886127, -73.81532
10044,POINT (-73.952126 40.765125),40.765125, -73.952126
11368,POINT (-73.84496 40.735664),40.735664, -73.84496
11234,POINT (-73.90846 40.607895),40.607895, -73.90846
11224,POINT (-73.98774 40.584423),40.584423, -73.98774
10472,POINT (-73.85742 40.826298),40.826298, -73.85742
11373,POINT (-73.86786 40.744717),40.744717, -73.86786
10033,POINT (-73.939644 40.85019),40.85019, -73.939644
11374,POINT (-73.862114 40.725082),40.725082, -73.862114
11216,POINT (-73.94323 40.678173),40.678173, -73.94323
10025,POINT (-73.97132 40.79275),40.79275, -73.97132
11220,POINT (-74.007996 40.647346),40.647346, -74.007996
10010,POINT (-73.97489 40.736988),40.736988, -73.97489
10470,POINT (-73.87894 40.901493),40.901493, -73.87894
11210,POINT (-73.94715 40.675945),40.675945, -73.94715
11228,POINT (-74.016525 40.60467),40.60467, -74.016525
11226,POINT (-73.95816 40.647766),40.647766, -73.95816
11422:11434,POINT (-73.782715 40.666935),40.666935, -73.782715
11214,POINT (-74.00247 40.596542),40.596542, -74.00247
11105,POINT (-73.904144 40.766994),40.766994, -73.904144
11436,POINT (-73.79884 40.67476),40.67476, -73.79884
11432,POINT (-73.79281 40.741024),40.741024, -73.79281
11220,POINT (-74.01997 40.637447),40.637447, -74.01997
11370,POINT (-73.89807 40.76805),40.76805, -73.89807
11237,POINT (-73.92946 40.714333),40.714333, -73.92946
11358,POINT (-73.80375 40.76213),40.76213, -73.80375
11364,POINT (-73.76348 40.746883),40.746883, -73.76348
10460,POINT (-73.87226 40.83632),40.83632, -73.87226
11435,POINT (-73.81231 40.69513),40.69513, -73.81231
11214,POINT (-74.01075 40.604355),40.604355, -74.01075
11412,POINT (-73.75923 40.713474),40.713474, -73.75923
10014,POINT (-74.00642 40.73305),40.73305, -74.00642
10024,POINT (-73.97499 40.782627),40.782627, -73.97499
10032,POINT (-73.943474 40.839172),40.839172, -73.943474
11374-2756,POINT (-73.85429 40.736916),40.736916, -73.85429
11697,POINT (-73.917854 40.584282),40.584282, -73.917854
11364,POINT (-73.75999 40.747974),40.747974, -73.75999
11378,POINT (-73.920525 40.722977),40.722977, -73.920525
11427,POINT (-73.74109 40.737457),40.737457, -73.74109
11415,POINT (-73.833496 40.71314),40.71314, -73.833496
10014,POINT (-74.00648 40.73814),40.73814, -74.00648
11362,POINT (-73.750374 40.759262),40.759262, -73.750374
11377,POINT (-73.89831 40.753693),40.753693, -73.89831
10014,POINT (-74.003456 40.738754),40.738754, -74.003456
11214,POINT (-74.00094 40.608635),40.608635, -74.00094
11234,POINT (-73.908325 40.59423),40.59423, -73.908325
112321,POINT (-74.00359 40.679485),40.679485, -74.00359
11235,POINT (-73.960945 40.581745),40.581745, -73.960945
10468,POINT (-73.89805 40.86283),40.86283, -73.89805
10303,POINT (-74.14891 40.631542),40.631542, -74.14891
11433,POINT (-73.80121 40.695335),40.695335, -73.80121
11375,POINT (-73.84444 40.734264),40.734264, -73.84444
10470,POINT (-73.86652 40.88759),40.88759, -73.86652
10475,POINT (-73.81846 40.874992),40.874992, -73.81846
10014,POINT (-74.007484 40.74094),40.74094, -74.007484
11231,POINT (-74.00075 40.675507),40.675507, -74.00075
10033,POINT (-73.93047 40.848694),40.848694, -73.93047
10033,POINT (-73.95238 40.85169),40.85169, -73.95238
11225,POINT (-73.960434 40.65807),40.65807, -73.960434
10462,POINT (-73.86569 40.85667),40.85667, -73.86569
11234,POINT (-73.89932 40.602947),40.602947, -73.89932
11420,POINT (-73.81924 40.676132),40.676132, -73.81924
11236,POINT (-73.89707 40.612488),40.612488, -73.89707
11005,POINT (-73.72459 40.753082),40.753082, -73.72459
10009:10010,POINT (-73.97329 40.730644),40.730644, -73.97329
11232,POINT (-74.00567 40.649586),40.649586, -74.00567
11101,POINT (-73.94188 40.75167),40.75167, -73.94188
11357,POINT (-73.82345 40.790398),40.790398, -73.82345
11412,POINT (-73.74708 40.69152),40.69152, -73.74708
11426,POINT (-73.72439 40.72592),40.72592, -73.72439
11436,POINT (-73.80445 40.680374),40.680374, -73.80445
11102,POINT (-73.92353 40.76789),40.76789, -73.92353
10453,POINT (-73.91329 40.85962),40.85962, -73.91329
11422,POINT (-73.74059 40.66618),40.66618, -73.74059
10474,POINT (-73.8872 40.82259),40.82259, -73.8872
10011,POINT (-74.00203 40.74044),40.74044, -74.00203
11214,POINT (-74.01334 40.60205),40.60205, -74.01334
11432,POINT (-73.78283 40.719784),40.719784, -73.78283
11436,POINT (-73.80349 40.6796),40.6796, -73.80349
10314-3903,POINT (-74.16281 40.581238),40.581238, -74.16281
10460,POINT (-73.87246 40.840775),40.840775, -73.87246
10027,POINT (-73.942726 40.811565),40.811565, -73.942726
10704:10705,POINT (-73.87898 40.89997),40.89997, -73.87898
10304,POINT (-74.10148 40.61037),40.61037, -74.10148
11435,POINT (-73.801636 40.686115),40.686115, -73.801636
11420,POINT (-73.79899 40.666294),40.666294, -73.79899
10312,POINT (-74.18349 40.543476),40.543476, -74.18349
11434,POINT (-73.78202 40.682568),40.682568, -73.78202
10029,POINT (-73.945335 40.793552),40.793552, -73.945335
11378,POINT (-73.90299 40.714226),40.714226, -73.90299
11220,POINT (-74.02181 40.641037),40.641037, -74.02181
10014,POINT (-74.00121 40.73384),40.73384, -74.00121
11370,POINT (-73.89476 40.766552),40.766552, -73.89476
11231,POINT (-74.00038 40.686077),40.686077, -74.00038
11378,POINT (-73.91344 40.722332),40.722332, -73.91344
11103,POINT (-73.91344 40.769897),40.769897, -73.91344
111354,POINT (-73.8387 40.759945),40.759945, -73.8387
11207,POINT (-73.931335 40.679367),40.679367, -73.931335
10028,POINT (-73.96043 40.78153),40.78153, -73.96043
10035,POINT (-73.93685 40.790253),40.790253, -73.93685
10457,POINT (-73.89516 40.854626),40.854626, -73.89516
11211,POINT (-73.94913 40.717022),40.717022, -73.94913
10454-2701,POINT (-73.91552 40.803585),40.803585, -73.91552
11360,POINT (-73.77114 40.743114),40.743114, -73.77114
11213,POINT (-73.95308 40.67625),40.67625, -73.95308
10033,POINT (-73.93925 40.851177),40.851177, -73.93925
11367,POINT (-73.8358 40.73378),40.73378, -73.8358
10310,POINT (-74.12474 40.62509),40.62509, -74.12474
11368,POINT (-73.847374 40.73915),40.73915, -73.847374
11432,POINT (-73.77241 40.724686),40.724686, -73.77241
11367,POINT (-73.8267 40.721226),40.721226, -73.8267
10027,POINT (-73.9553 40.81848),40.81848, -73.9553
11422,POINT (-73.732185 40.676537),40.676537, -73.732185
11692,POINT (-73.786255 40.592087),40.592087, -73.786255
11367,POINT (-73.81696 40.738686),40.738686, -73.81696
